icao24,callsign,longitude,latitude,baro_altitude,velocity,on_ground,heading,vertical_rate,squawk,time,trajectory_number
'7c6d78','JST700',145.0209,-37.57,2034.54,144.3,FALSE,334.9,-7.8,'3767',1551218459,0.00000000
'7c6d78','JST700',145.0137,-37.5578,1950.72,143.83,FALSE,334.81,-8.13,'3767',1551218469,0.09090909
'7c6d78','JST700',144.8166,-37.5549,647.7,100.91,FALSE,171.5,-5.85,'3767',1551218759,0.18181818
'7c6d78','JST700',144.8181,-37.5629,594.36,99.31,FALSE,171.66,-5.53,'3767',1551218769,0.27272727
'7c6d78','JST700',144.8197,-37.5713,556.26,94.65,FALSE,171.56,-4.88,'3767',1551218779,0.36363636
'7c6d78','JST700',144.8212,-37.5796,502.92,91.02,FALSE,171.55,-4.88,'3767',1551218788,0.45454546
'7c6d78','JST700',144.8241,-37.5951,403.86,81.71,FALSE,171.31,-4.55,'3767',1551218809,0.54545455
'7c6d78','JST700',144.8252,-37.6012,358.14,77.99,FALSE,171.66,-4.23,'3767',1551218818,0.63636364
'7c6d78','JST700',144.8266,-37.6082,320.04,77.05,FALSE,171.17,-4.55,'3767',1551218828,0.72727273
'7c6d78','JST700',144.8274,-37.6131,198.12,75.45,FALSE,171.37,-3.9,'3767',1551218835,0.81818182
'7c6d78','JST700',144.8316,-37.6354,160.02,76.97,FALSE,171.54,-4.23,'3767',1551218868,0.90909091
'7c6d78','JST700',144.8328,-37.6416,99.06,76.47,FALSE,171.49,-4.23,'3767',1551218877,1.00000000
'7c6d2a','VOZ814',144.888,-37.6646,243.84,76.82,FALSE,273.84,-3.9,'7232',1551218459,0.00000000
'7c6d2a','VOZ814',144.8801,-37.6642,205.74,76.9,FALSE,274.6,-4.55,'7232',1551218469,0.25000000
'7c6d2a','VOZ814',144.8712,-37.6636,160.02,76.82,FALSE,273.84,-3.58,'7232',1551218479,0.50000000
'7c6d2a','VOZ814',144.8656,-37.6633,137.16,76.39,FALSE,274.64,-4.88,'7232',1551218485,0.75000000
'7c6d2a','VOZ814',144.8533,-37.6626,83.82,76.86,FALSE,274.22,-3.58,'7232',1551218499,1.00000000
'7c7a05','YDZ',144.799,-37.6098,1760.22,81.47,FALSE,325.81,0,'3614',1551218459,0.00000000
'7c7a05','YDZ',144.7938,-37.6037,1760.22,81.47,FALSE,325.81,0,'3614',1551218469,0.12500000
'7c7a05','YDZ',144.7888,-37.5978,1760.22,81.47,FALSE,325.81,0,'3614',1551218479,0.25000000
'7c7a05','YDZ',144.7836,-37.5917,1760.22,81.47,FALSE,325.81,0,'3614',1551218489,0.37500000
'7c7a05','YDZ',144.7734,-37.5798,1760.22,81.47,FALSE,325.81,0,'3614',1551218509,0.50000000
'7c7a05','YDZ',144.7678,-37.5732,1760.22,81.47,FALSE,325.81,0,'3614',1551218520,0.62500000
'7c7a05','YDZ',144.7631,-37.5677,1760.22,81.47,FALSE,325.81,0,'3614',1551218529,0.75000000
'7c7a05','YDZ',144.7578,-37.5615,1760.22,81.47,FALSE,325.81,0,'3614',1551218539,0.87500000
'7c7a05','YDZ',144.7526,-37.5554,1752.6,81.47,FALSE,325.81,0,'3614',1551218549,1.00000000
'7c8021','RXA3557',144.7399,-37.7206,1082.04,103.72,FALSE,169.14,2.93,'3723',1551218460,0.00000000
'7c8021','RXA3557',144.7421,-37.7294,1112.52,105.43,FALSE,168.74,4.23,'3723',1551218469,0.14285714
'7c8021','RXA3557',144.7445,-37.7388,1165.86,105.64,FALSE,168.2,6.5,'3723',1551218479,0.28571429
'7c8021','RXA3557',144.7468,-37.748,1226.82,104.52,FALSE,168.36,6.83,'3723',1551218489,0.42857143
'7c8021','RXA3557',144.7544,-37.7654,1348.74,104.05,FALSE,141.83,5.85,'3723',1551218509,0.57142857
'7c8021','RXA3557',144.7633,-37.7722,1409.7,103.86,FALSE,131.59,5.2,'3723',1551218520,0.71428571
'7c8021','RXA3557',144.7712,-37.7776,1455.42,104.4,FALSE,130.2,5.2,'3723',1551218528,0.85714286
'7c8021','RXA3557',144.7813,-37.7842,1501.14,105.26,FALSE,129.45,3.58,'3723',1551218539,1.00000000
'7c7a49','VOZ812',144.8535,-37.6626,83.82,72.76,FALSE,274.46,-4.23,'7237',1551218326,0.00000000
'7c7a49','VOZ1615',144.8083,-37.6599,342.9,77.37,FALSE,274.19,12.68,'3712',1551221749,0.05000000
'7c7a49','VOZ1615',144.7982,-37.6593,472.44,78.91,FALSE,274.11,10.4,'3712',1551221760,0.10000000
'7c7a49','VOZ1615',144.7896,-37.6588,525.78,87.16,FALSE,274.06,3.25,'3712',1551221769,0.15000000
'7c7a49','VOZ1615',144.7787,-37.6582,579.12,96.88,FALSE,273.35,4.88,'3712',1551221780,0.20000000
'7c7a49','VOZ1615',144.7672,-37.6576,647.7,105.16,FALSE,273.65,7.15,'0247',1551221790,0.25000000
'7c7a49','VOZ1615',144.7544,-37.657,739.14,111.29,FALSE,273.18,10.4,'0247',1551221800,0.30000000
'7c7a49','VOZ1615',144.7423,-37.6563,876.3,112.53,FALSE,274.72,17.23,'0247',1551221810,0.35000000
'7c7a49','VOZ1615',144.7302,-37.6555,1066.8,108.99,FALSE,275.15,21.13,'0247',1551221819,0.40000000
'7c7a49','VOZ1615',144.7171,-37.6545,1211.58,112.11,FALSE,275.27,10.4,'3712',1551221830,0.45000000
'7c7a49','VOZ1615',144.6921,-37.6529,1432.56,119.12,FALSE,273.96,12.68,'3712',1551221849,0.50000000
'7c7a49','VOZ1615',144.6778,-37.6521,1569.72,120.82,FALSE,274.89,13.33,'3712',1551221859,0.55000000
'7c7a49','VOZ1615',144.6641,-37.6495,1684.02,124.13,FALSE,289.11,13.33,'3712',1551221870,0.60000000
'7c7a49','VOZ1615',144.6514,-37.6434,1798.32,129.24,FALSE,306.09,12.03,'3712',1551221880,0.65000000
'7c7a49','VOZ1615',144.6413,-37.6343,1882.14,139,FALSE,323.43,10.4,'3712',1551221890,0.70000000
'7c7a49','VOZ1615',144.6324,-37.6236,1973.58,144.69,FALSE,327.04,10.4,'3712',1551221900,0.75000000
'7c7a49','VOZ1615',144.6236,-37.6128,2057.4,149.54,FALSE,327.08,9.75,'3712',1551221909,0.80000000
'7c7a49','VOZ1615',144.6146,-37.6014,2232.66,150.62,FALSE,328.26,18.21,'3712',1551221919,0.85000000
'7c7a49','VOZ1615',144.6051,-37.5891,2377.44,152.64,FALSE,328.51,12.03,'3712',1551221930,0.90000000
'7c7a49','VOZ1615',144.5857,-37.5643,2567.94,162.99,FALSE,327.76,14.31,'3712',1551221950,0.95000000
'7c7a49','VOZ1615',144.576,-37.552,2712.72,164.85,FALSE,327.75,14.63,'3712',1551221960,1.00000000
'7c6d26','VOZ1362',144.8172,-37.6604,182.88,87.28,FALSE,275.07,15.61,'3765',1551218466,0.00000000
'7c6d26','VOZ1362',144.8038,-37.6594,373.38,89.94,FALSE,275.58,14.31,'3765',1551218479,0.05555556
'7c6d26','VOZ1362',144.7938,-37.6588,510.54,91.3,FALSE,274.2,10.73,'3765',1551218489,0.11111111
'7c6d26','VOZ1362',144.7707,-37.6574,632.46,109.81,FALSE,273.76,7.48,'3765',1551218509,0.16666667
'7c6d26','VOZ1362',144.758,-37.6567,716.28,117.58,FALSE,274.01,9.43,'3765',1551218519,0.22222222
'7c6d26','VOZ1362',144.7448,-37.656,800.1,125.25,FALSE,273.53,9.1,'3765',1551218528,0.27777778
