icao24,callsign,longitude,latitude,baro_altitude,velocity,on_ground,heading,vertical_rate,squawk,time,trajectory_number
'c8274f','ANZ722',144.7668,-37.657,777.24,91.34,FALSE,274.52,13,'1401',1551222069,0.00000000
'c8274f','ANZ722',144.7559,-37.6563,914.4,91.3,FALSE,274.2,11.7,'1401',1551222079,0.05263158
'c8274f','ANZ722',144.7459,-37.6557,1028.7,92.84,FALSE,274.13,13,'1401',1551222089,0.10526316
'c8274f','ANZ722',144.7347,-37.6551,1158.24,92.29,FALSE,273.84,10.73,'1401',1551222099,0.15789474
'c8274f','ANZ722',144.7249,-37.6546,1242.06,92.81,FALSE,273.81,6.83,'1401',1551222109,0.21052632
'c8274f','ANZ722',144.7136,-37.6543,1310.64,96.72,FALSE,269.39,5.85,'1401',1551222119,0.26315790
'c8274f','ANZ722',144.6916,-37.6605,1409.7,109.3,FALSE,236.91,4.55,'1401',1551222140,0.31578947
'c8274f','ANZ722',144.6831,-37.6677,1440.18,118.01,FALSE,216.67,2.28,'1401',1551222149,0.36842105
'c8274f','ANZ722',144.6753,-37.6776,1470.66,126.18,FALSE,212.01,2.28,'1401',1551222160,0.42105263
'c8274f','ANZ722',144.6681,-37.6871,1493.52,134.72,FALSE,210.78,6.18,'1401',1551222169,0.47368421
'c8274f','ANZ722',144.6597,-37.699,1600.2,141.03,FALSE,206.66,12.68,'1401',1551222180,0.52631579
'c8274f','ANZ722',144.6556,-37.7096,1722.12,143.29,FALSE,192.44,15.61,'1401',1551222188,0.57894737
'c8274f','ANZ722',144.6547,-37.723,1874.52,145.1,FALSE,178.98,13.33,'1401',1551222199,0.63157895
'c8274f','ANZ722',144.6579,-37.7357,2011.68,147.14,FALSE,164.8,13.66,'1401',1551222209,0.68421053
'c8274f','ANZ722',144.6653,-37.747,2141.22,149.98,FALSE,149.04,12.35,'1401',1551222219,0.73684211
'c8274f','ANZ722',144.6934,-37.7633,2377.44,156.23,FALSE,117.24,13,'1401',1551222239,0.78947368
'c8274f','ANZ722',144.7103,-37.7698,2529.84,156.26,FALSE,115.13,14.31,'1401',1551222249,0.84210526
'c8274f','ANZ722',144.7265,-37.7757,2682.24,155.36,FALSE,114.87,14.31,'1401',1551222259,0.89473684
'c8274f','ANZ722',144.7426,-37.7817,2819.4,155.55,FALSE,115.46,13,'1401',1551222269,0.94736842
'c8274f','ANZ722',144.758,-37.7876,2933.7,155.55,FALSE,115.46,11.7,'1401',1551222279,1.00000000
'c8186e','ANZ891',144.8331,-37.6436,83.82,73.77,FALSE,171.98,-4.55,'0227',1551221782,0.00000000
'7c7a47','VOZ820',144.8329,-37.6425,129.54,76.47,FALSE,171.49,-3.58,'3706',1551222040,0.00000000
'7c7aae','VOZ308',144.8218,-37.5822,480.06,83.16,FALSE,171.82,-4.23,'1104',1551222070,0.00000000
'7c7aae','VOZ308',144.8231,-37.5894,441.96,80.03,FALSE,171.87,-3.25,'1104',1551222080,0.14285714
'7c7aae','VOZ308',144.8243,-37.5962,403.86,75.96,FALSE,171.43,-4.23,'1104',1551222090,0.28571429
'7c7aae','VOZ308',144.8256,-37.6031,365.76,74.94,FALSE,171.31,-4.23,'1104',1551222100,0.42857143
'7c7aae','VOZ308',144.8267,-37.6089,327.66,73.77,FALSE,171.98,-3.9,'1104',1551222109,0.57142857
'7c7aae','VOZ308',144.828,-37.6159,220.98,73.77,FALSE,171.98,-4.23,'1104',1551222120,0.71428571
'7c7aae','VOZ308',144.8318,-37.636,167.64,74.51,FALSE,170.86,-4.55,'1104',1551222150,0.85714286
'7c7aae','VOZ308',144.8329,-37.6423,129.54,74.28,FALSE,172.04,-3.25,'1104',1551222160,1.00000000
'7c6c56','VOZ256',144.8332,-37.6437,121.92,75.45,FALSE,171.37,-6.18,'3613',1551221917,0.00000000
'c816bf','ANZ898',144.8094,-37.6599,297.18,83.61,FALSE,274.59,16.91,'1433',1551222140,0.00000000
'c816bf','ANZ898',144.8012,-37.6593,434.34,82.63,FALSE,275,15.61,'1433',1551222149,0.04000000
'c816bf','ANZ898',144.7909,-37.6586,579.12,83.65,FALSE,274.94,10.08,'1433',1551222160,0.08000000
'c816bf','ANZ898',144.7816,-37.658,662.94,88.74,FALSE,274.32,9.1,'1433',1551222169,0.12000000
'c816bf','ANZ898',144.7709,-37.6573,784.86,90.28,FALSE,274.25,13.66,'1433',1551222180,0.16000000
'c816bf','ANZ898',144.7615,-37.6568,937.26,87.16,FALSE,274.06,18.86,'1433',1551222189,0.20000000
'c816bf','ANZ898',144.752,-37.6562,1120.14,81.44,FALSE,273.62,18.53,'1433',1551222199,0.24000000
'c816bf','ANZ898',144.743,-37.6557,1249.68,76.79,FALSE,273.46,10.08,'1433',1551222210,0.28000000
'c816bf','ANZ898',144.7343,-37.6553,1318.26,77.85,FALSE,273.79,6.18,'1433',1551222219,0.32000000
'c816bf','ANZ898',144.7161,-37.6544,1440.18,81.93,FALSE,273.24,8.45,'1433',1551222239,0.36000000
'c816bf','ANZ898',144.7063,-37.654,1501.14,85.4,FALSE,270.69,4.23,'1433',1551222249,0.40000000
'c816bf','ANZ898',144.6969,-37.6556,1539.24,91.61,FALSE,247.9,3.9,'1433',1551222259,0.44000000
'c816bf','ANZ898',144.688,-37.661,1577.34,99.12,FALSE,221.63,3.9,'1433',1551222269,0.48000000
'c816bf','ANZ898',144.6819,-37.6683,1607.82,106.14,FALSE,210.92,4.23,'1433',1551222279,0.52000000
'c816bf','ANZ898',144.675,-37.6779,1668.78,113.13,FALSE,209.71,6.5,'1433',1551222290,0.56000000
'c816bf','ANZ898',144.6687,-37.6865,1691.64,121.94,FALSE,210.13,3.9,'1433',1551222299,0.60000000
'c816bf','ANZ898',144.6612,-37.6969,1760.22,129.17,FALSE,208.81,7.15,'1433',1551222310,0.64000000
'c816bf','ANZ898',144.6546,-37.7209,1958.34,143.05,FALSE,178.76,14.31,'1433',1551222330,0.68000000
'c816bf','ANZ898',144.6578,-37.7334,2095.5,146.91,FALSE,164.36,14.96,'1433',1551222339,0.72000000
'c816bf','ANZ898',144.6658,-37.7456,2247.9,151.24,FALSE,146.09,15.93,'1433',1551222350,0.76000000
'c816bf','ANZ898',144.6778,-37.7554,2407.92,154.67,FALSE,129.2,16.58,'1433',1551222360,0.80000000
'c816bf','ANZ898',144.6936,-37.7626,2575.56,155.3,FALSE,116.14,17.88,'1433',1551222370,0.84000000
'c816bf','ANZ898',144.7093,-37.7685,2735.58,154.9,FALSE,114.95,16.91,'1433',1551222380,0.88000000
'c816bf','ANZ898',144.7238,-37.7738,2872.74,155.58,FALSE,115.04,15.61,'1433',1551222389,0.92000000
'c816bf','ANZ898',144.7406,-37.7801,3032.76,155.8,FALSE,115.21,14.63,'1433',1551222399,0.96000000
'c816bf','ANZ898',144.7558,-37.7858,3124.2,159.47,FALSE,115.41,8.13,'1433',1551222409,1.00000000
'7c6bc1','JST30',144.8166,-37.5555,670.56,105.21,FALSE,171,-7.48,'6133',1551222198,0.00000000
'7c6bc1','JST30',144.8186,-37.5655,601.98,101.58,FALSE,170.97,-6.5,'6133',1551222209,0.09090909
'7c6bc1','JST30',144.8201,-37.5747,533.4,97.5,FALSE,172.72,-6.18,'6133',1551222219,0.18181818
'7c6bc1','JST30',144.8233,-37.5909,426.72,90.16,FALSE,170.81,-5.85,'6133',1551222239,0.27272727
'7c6bc1','JST30',144.825,-37.5995,373.38,87.96,FALSE,171.25,-5.53,'6133',1551222250,0.36363636
'7c6bc1','JST30',144.8264,-37.6068,320.04,84.76,FALSE,171.62,-5.2,'6133',1551222260,0.45454546
'7c6bc1','JST30',144.8277,-37.6141,281.94,80.03,FALSE,171.87,-2.93,'6133',1551222269,0.54545455
'7c6bc1','JST30',144.8283,-37.6174,266.7,80.03,FALSE,171.87,-2.93,'6133',1551222274,0.63636364
'7c6bc1','JST30',144.83,-37.6268,213.36,77.05,FALSE,171.17,-3.9,'6133',1551222288,0.72727273
'7c6bc1','JST30',144.8316,-37.6349,167.64,76.47,FALSE,171.49,-4.23,'6133',1551222299,0.81818182
'7c6bc1','JST30',144.8329,-37.6419,137.16,77.05,FALSE,171.17,-4.23,'6133',1551222309,0.90909091
'7c6bc1','JST30',144.834,-37.6482,83.82,76.9,FALSE,171.92,-3.9,'6133',1551222319,1.00000000
'8a047a','',144.8203,-37.6607,106.68,86.13,FALSE,274.11,12.35,'1266',1551222249,0.00000000
'8a047a','',144.8109,-37.6601,266.7,81.6,FALSE,275.06,15.93,'1266',1551222259,0.04761905
'8a047a','GIA719',144.8008,-37.6592,426.72,79.89,FALSE,277.4,13.66,'1266',1551222270,0.09523810
'8a047a','GIA719',144.7923,-37.6583,548.64,80.73,FALSE,276.22,9.75,'1266',1551222280,0.14285714
'8a047a','GIA719',144.7825,-37.6577,579.12,87.09,FALSE,273.39,2.93,'1266',1551222290,0.19047619
'8a047a','GIA719',144.7737,-37.6574,632.46,88.54,FALSE,272,8.13,'1266',1551222299,0.23809524
'8a047a','GIA719',144.7625,-37.657,723.9,87.61,FALSE,273.37,9.1,'1266',1551222310,0.28571429
'8a047a','GIA719',144.7426,-37.6558,845.82,92.41,FALSE,274.79,4.23,'1266',1551222330,0.33333333
'8a047a','GIA719',144.7321,-37.6551,883.92,97.02,FALSE,274.56,3.9,'1266',1551222339,0.38095238
'8a047a','GIA719',144.7203,-37.6544,929.64,102.66,FALSE,274.31,3.9,'1266',1551222350,0.42857143
'8a047a','GIA719',144.7093,-37.6538,960.12,108.82,FALSE,274.07,4.23,'1266',1551222359,0.47619048
'8a047a','GIA719',144.6957,-37.653,1013.46,115.49,FALSE,273.83,5.2,'1266',1551222370,0.52380952
'8a047a','GIA719',144.6824,-37.6523,1059.18,122.75,FALSE,274.09,5.2,'1266',1551222380,0.57142857
'8a047a','GIA719',144.6689,-37.6508,1104.9,128.64,FALSE,283.65,4.23,'1266',1551222389,0.61904762
'8a047a','GIA719',144.6553,-37.6457,1150.62,134.98,FALSE,303.81,4.88,'1266',1551222400,0.66666667
'8a047a','GIA719',144.6446,-37.6373,1203.96,141.41,FALSE,321.8,5.85,'1266',1551222409,0.71428571
'8a047a','GIA719',144.6254,-37.6143,1303.02,154.43,FALSE,327.79,4.88,'1266',1551222429,0.76190476
'8a047a','GIA719',144.6168,-37.604,1348.74,160.59,FALSE,328.09,6.18,'1266',1551222438,0.80952381
'8a047a','GIA719',144.608,-37.5922,1432.56,163.16,FALSE,328.01,10.73,'1266',1551222448,0.85714286
'8a047a','GIA719',144.5956,-37.5766,1577.34,164.85,FALSE,327.75,13.66,'1266',1551222460,0.90476191
'8a047a','GIA719',144.5865,-37.5652,1714.5,164.41,FALSE,327.65,15.28,'1266',1551222469,0.95238095
'8a047a','GIA719',144.5755,-37.5513,1859.28,164.69,FALSE,327.5,13.66,'1266',1551222480,1.00000000
'7c4923','QFA94',144.8161,-37.5519,678.18,88.4,FALSE,171.63,-4.23,'7264',1551222398,0.00000000
'7c4923','QFA94',144.8175,-37.5597,632.46,85.78,FALSE,171.72,-4.23,'7264',1551222408,0.08333333
'7c4923','QFA94',144.8202,-37.5746,548.64,79.59,FALSE,171.45,-4.23,'7264',1551222429,0.16666667
'7c4923','QFA94',144.8217,-37.5821,502.92,75.96,FALSE,171.43,-3.9,'7264',1551222439,0.25000000
'7c4923','QFA94',144.8228,-37.588,464.82,73.85,FALSE,171.59,-3.9,'7264',1551222448,0.33333333
'7c4923','QFA94',144.8241,-37.5951,419.1,72.91,FALSE,171.07,-3.9,'7264',1551222459,0.41666667
'7c4923','QFA94',144.8251,-37.6008,388.62,73.34,FALSE,171.53,-3.9,'7264',1551222468,0.50000000
'7c4923','QFA94',144.8264,-37.6078,350.52,72.17,FALSE,172.22,-4.23,'7264',1551222479,0.58333333
'7c4923','QFA94',144.8275,-37.6138,312.42,72.32,FALSE,171.41,-4.23,'7264',1551222488,0.66666667
'7c4923','QFA94',144.8283,-37.6179,289.56,72.99,FALSE,170.67,-3.9,'7264',1551222495,0.75000000
'7c4923','QFA94',144.8312,-37.6335,198.12,72.32,FALSE,171.41,-3.9,'7264',1551222519,0.83333333
'7c4923','QFA94',144.8325,-37.6402,160.02,72.83,FALSE,171.47,-3.25,'7264',1551222529,0.91666667
'7c4923','QFA94',144.833,-37.6431,114.3,73.85,FALSE,171.59,-3.25,'7264',1551222534,1.00000000
'7c6d9e','',144.8197,-37.6606,129.54,82.58,FALSE,274.65,12.35,'1423',1551222400,0.00000000
'7c6d9e','QFA880',144.817,-37.6604,251.46,82.63,FALSE,275,13,'1423',1551222403,0.05555556
'7c6d9e','QFA880',144.7918,-37.6586,487.68,87.2,FALSE,274.4,7.8,'1423',1551222430,0.11111111
'7c6d9e','QFA880',144.7812,-37.658,563.88,94.93,FALSE,274.35,7.48,'1423',1551222440,0.16666667
'7c6d9e','QFA880',144.7698,-37.6573,624.84,105.23,FALSE,274.21,5.85,'1423',1551222450,0.22222222
'7c6d9e','QFA880',144.7573,-37.6566,708.66,112.45,FALSE,274.2,9.43,'1423',1551222460,0.27777778
'7c6d9e','QFA880',144.7443,-37.6559,807.72,118.13,FALSE,274.25,9.75,'1423',1551222470,0.33333333
'7c6d9e','QFA880',144.7304,-37.655,960.12,120.78,FALSE,274.64,17.56,'1423',1551222480,0.38888889
'7c6d9e','QFA880',144.717,-37.6541,1120.14,121.8,FALSE,274.6,16.58,'1423',1551222490,0.44444444
'7c6d9e','QFA880',144.7029,-37.6532,1257.3,125.43,FALSE,274.71,12.35,'1423',1551222500,0.50000000
'7c6d9e','QFA880',144.6761,-37.648,1478.28,133.73,FALSE,294.79,13,'1423',1551222519,0.55555556
'7c6d9e','QFA880',144.6621,-37.6404,1615.44,138.43,FALSE,308.36,13.66,'1423',1551222530,0.61111111
'7c6d9e','QFA880',144.6535,-37.6331,1722.12,143.09,FALSE,321.28,14.96,'1423',1551222537,0.66666667
'7c6d9e','QFA880',144.6437,-37.6187,1866.9,149.51,FALSE,337.76,15.61,'1423',1551222550,0.72222222
'7c6d9e','QFA880',144.639,-37.606,1981.2,154.63,FALSE,344.76,13,'1423',1551222559,0.77777778
'7c6d9e','QFA880',144.6345,-37.5932,2110.74,157.16,FALSE,344.23,15.28,'1423',1551222569,0.83333333
'7c6d9e','QFA880',144.6293,-37.5787,2278.38,158.57,FALSE,343.8,15.61,'1423',1551222579,0.88888889
'7c6d9e','QFA880',144.6248,-37.5638,2407.92,162.39,FALSE,350.15,15.28,'1423',1551222590,0.94444444
'7c6d9e','QFA880',144.6247,-37.5506,2514.6,167.58,FALSE,3.87,17.23,'1423',1551222599,1.00000000
'7c7aa7','VOZ167',144.8197,-37.6605,152.4,89.38,FALSE,275.28,16.58,None,1551222465,0.00000000
'7c7aa7','VOZ167',144.8047,-37.6595,381,91.43,FALSE,275.17,14.96,'1460',1551222479,0.05263158
'7c7aa7','VOZ167',144.7948,-37.6587,495.3,95.11,FALSE,275.59,7.48,'1460',1551222489,0.10526316
'7c7aa7','VOZ167',144.7831,-37.6578,548.64,103.26,FALSE,274.86,4.55,'1460',1551222499,0.15789474
'7c7aa7','VOZ167',144.7583,-37.6562,685.8,117.23,FALSE,275.04,8.13,'1460',1551222519,0.21052632
'7c7aa7','VOZ167',144.744,-37.6553,800.1,123.34,FALSE,274.55,15.28,'1460',1551222529,0.26315790
'7c7aa7','VOZ167',144.7303,-37.6545,982.98,122.71,FALSE,273.85,20.48,'1460',1551222539,0.31578947
'7c7aa7','VOZ167',144.7167,-37.6546,1165.86,121.11,FALSE,266.59,16.58,'1460',1551222549,0.36842105
'7c7aa7','VOZ167',144.7044,-37.6571,1272.54,126.45,FALSE,250.02,9.43,'1460',1551222558,0.42105263
'7c7aa7','VOZ167',144.6904,-37.6634,1417.32,130.44,FALSE,235.12,13.66,'1460',1551222569,0.47368421
'7c7aa7','VOZ167',144.6806,-37.6717,1584.96,131.14,FALSE,219.75,17.56,'1460',1551222578,0.52631579
'7c7aa7','VOZ167',144.6723,-37.6824,1752.6,132.61,FALSE,210.54,17.56,'1460',1551222589,0.57894737
'7c7aa7','VOZ167',144.6646,-37.6924,1912.62,133.77,FALSE,211.8,15.93,'1460',1551222599,0.63157895
'7c7aa7','VOZ167',144.6577,-37.7038,2065.02,137.18,FALSE,201.56,14.96,'1460',1551222609,0.68421053
'7c7aa7','VOZ167',144.6573,-37.7292,2316.48,146.39,FALSE,168.65,10.4,'1460',1551222629,0.73684211
'7c7aa7','VOZ167',144.6631,-37.7402,2415.54,149.77,FALSE,153.26,15.28,'1460',1551222638,0.78947368
'7c7aa7','VOZ167',144.6759,-37.7531,2613.66,152.35,FALSE,138.56,19.18,'1460',1551222650,0.84210526
'7c7aa7','VOZ167',144.6861,-37.762,2773.68,151.85,FALSE,137.61,19.51,'1460',1551222659,0.89473684
'7c7aa7','VOZ167',144.6984,-37.7727,2964.18,151.12,FALSE,137.62,17.88,'1460',1551222669,0.94736842
'7c7aa7','VOZ167',144.7086,-37.7817,3108.96,151.54,FALSE,138.03,15.93,'1460',1551222678,1.00000000
'7c6d2a','',144.8214,-37.6607,152.4,83.5,FALSE,273.53,13,'4237',1551222519,0.00000000
'7c6d2a','VOZ833',144.8118,-37.6601,289.56,84.12,FALSE,274.56,13.33,'4237',1551222529,0.05555556
'7c6d2a','VOZ833',144.8026,-37.6594,419.1,87.2,FALSE,274.4,14.31,'4237',1551222539,0.11111111
'7c6d2a','VOZ833',144.7921,-37.6587,518.16,91.9,FALSE,274.82,6.83,'4237',1551222549,0.16666667
'7c6d2a','VOZ833',144.7808,-37.6579,571.5,101.17,FALSE,274.67,5.53,'4237',1551222559,0.22222222
'7c6d2a','VOZ833',144.769,-37.6572,632.46,108.9,FALSE,274.61,7.8,'4237',1551222569,0.27777778
'7c6d2a','VOZ833',144.7561,-37.6564,701.04,116.04,FALSE,274.07,6.5,'4237',1551222579,0.33333333
'7c6d2a','VOZ833',144.7416,-37.6557,769.62,125.22,FALSE,273.3,6.5,'4237',1551222590,0.38888889
